487,Cuban Love Song,1931,Musical film,Herbert Stothart,Stothart,C. Gardner Sullivan and Bess Meredyth,,
488,The Curious Case of the Human Being,2016,British Musical,Paul Flynn,Paul Flynn,Paul Flynn,,
489,Curley McDimple,1967,Off-Broadway,Robert Dahdah,Dahdah,Dahdah and Mary Boylan,,https://en.wikipedia.org/wiki/Curley_McDimple
490,Curly Top,1935,Musical film,Ray Henderson,Ted Koehler,Patterson McNutt and Arthur J. Beckhard,,https://en.wikipedia.org/wiki/Curly_Top_(film)
491,Curtains,2007,Broadway,John Kander,Fred Ebb,Rupert Holmes,,https://en.wikipedia.org/wiki/Curtains_(musical)
492,Cyrano,1973,Broadway,Michael J. Lewis,Anthony Burgess,Burgess,Based on Anthony Burgess's translation of the Edmond Rostand play Cyrano de Bergerac.,https://en.wikipedia.org/wiki/Cyrano_(musical)
493,Cyrano: The Musical,1993,Broadway,Ad van Dijk,"Koen van Dijk, Peter Reeves and Sheldon Harnick",van Dijk,,https://en.wikipedia.org/wiki/Cyrano:_The_Musical
494,Daddy Cool,2006,West End,"Boney M., Frank Farian","Boney M., Frank Farian",,,https://en.wikipedia.org/wiki/Daddy_Cool_(musical)
495,Daddy Long Legs,1955,Film,Johnny Mercer,Johnny Mercer,"Phoebe Ephron, Henry Ephron",,https://en.wikipedia.org/wiki/Daddy_Long_Legs_(1955_film)
496,Daddy Long Legs,2009,Off-Broadway,Paul Gordon,Paul Gordon,John Caird,,
497,Dames,1934,Film,"Harry Warren, Sammy Fain, Allie Wrubel","Al Dubin, Irving Kahal, Mort Dixon","Robert Lord, Delmer Daves",,https://en.wikipedia.org/wiki/Dames
498,Dames at Sea,1966,Off-Off-Broadway,Jim Wise,"George Haimsohn, Robin Miller","George Haimsohn, Robin Miller",,https://en.wikipedia.org/wiki/Dames_at_Sea
499,Damn Yankees,1955,Broadway,Richard Adler,Jerry Ross,"George Abbott, Douglass Wallop","Based on the novel The Year the Yankees Lost the Pennant by Douglass Wallop. Notable songs: ""Heart"", ""Whatever Lola Wants.""",https://en.wikipedia.org/wiki/Damn_Yankees
500,Dancer in the Dark,2000,Film,Björk,"Björk, Lars von Trier, Sjón",Lars von Trier,,https://en.wikipedia.org/wiki/Dancer_in_the_Dark
501,A Damsel in Distress,1937,Film,George Gershwin,Ira Gershwin,P. G. Wodehouse,"Based on the novel of the same name by P. G. Wodehouse. Notable song: ""A Foggy Day"".",https://en.wikipedia.org/wiki/A_Damsel_in_Distress_(1937_film)
502,Dance a Little Closer,1983,Broadway,Charles Strouse,Alan Jay Lerner,Alan Jay Lerner,Based on the play Idiot's Delight by Robert E. Sherwood.,https://en.wikipedia.org/wiki/Dance_a_Little_Closer
503,The Dance of Life,1929,Film,Richard A. Whiting,Sam Coslow and Leo Robin,Benjamin Glazer,,https://en.wikipedia.org/wiki/The_Dance_of_Life
504,Dance of the Vampires,1997,Vienna,Jim Steinman,Michael Kunze,Michael Kunze,Based on the film The Fearless Vampire Killers by Roman Polanski.,https://en.wikipedia.org/wiki/Dance_of_the_Vampires
505,Dance with Me,1975,Broadway,Greg Antonacci,Greg Antonacci,Greg Antonacci,,https://en.wikipedia.org/wiki/Dance_with_Me_(musical)
506,Dancin',1978,Broadway,various,various,Bob Fosse,,https://en.wikipedia.org/wiki/Dancin%27
507,Dancing Lady,1933,Film,Louis Silvers and Burton Lane,Harold Adamson,Allen Rivkin and P. J. Wolfson,,https://en.wikipedia.org/wiki/Dancing_Lady
508,The Dancing Years,1939,West End,Ivor Novello,Christopher Hassall,Ivor Novello,,https://en.wikipedia.org/wiki/The_Dancing_Years
509,Dangerous Games,1989,Broadway,Willian Finn,Astor Piazzolla,,,
510,Dangerous When Wet,1953,Film,Albert Sendrey and Georgie Stoll,,Dorothy Kingsley,,https://en.wikipedia.org/wiki/Dangerous_When_Wet
511,Darby O'Gill and the Little People,1959,Film,Oliver Wallace,Lawrence Edward Watkin,Lawrence Edward Watkin,Based on books Darby O'Gill and the Good People and The Ashes of Old Wishes And Other Darby O'Gill Tales by Herminie Templeton Kavanagh,https://en.wikipedia.org/wiki/Darby_O%27Gill_and_the_Little_People
512,Darling Lili,1970,Film,Henry Mancini,Johnny Mercer,William Peter Blatty and Blake Edwards,,https://en.wikipedia.org/wiki/Darling_Lili
513,Darling of the Day,1968,Broadway,Jule Styne,Yip Harburg,Nunnally Johnson,Based on the novel Buried Alive by Arnold Bennett.,https://en.wikipedia.org/wiki/Darling_of_the_Day_(musical)
514,A Date with Judy,1948,Film,Ernesto Lecuona,,Dorothy Kingsley,Based on the radio series of the same name.,https://en.wikipedia.org/wiki/A_Date_with_Judy_(film)
515,A Day at the Races,1937,Film,Bronisław Kaper and Walter Jurmann,Gus Kahn,"Robert Pirosh, George Seaton, and George Oppenheimer",,https://en.wikipedia.org/wiki/A_Day_at_the_Races_(film)
516,The Day Before Spring,1945,Broadway,Frederick Loewe,Alan Jay Lerner,Alan Jay Lerner,,https://en.wikipedia.org/wiki/The_Day_Before_Spring
517,A Day in Hollywood / A Night in the Ukraine,1979,West End,Frank Lazarus and others,Dick Vosburgh,Dick Vosburgh,Second act based on the one-act play The Bear by Anton Chekhov.,https://en.wikipedia.org/wiki/A_Day_in_Hollywood_/_A_Night_in_the_Ukraine
518,Dear Evan Hansen,2016,Broadway,Pasek and Paul,Pasek and Paul,Steven Levenson,Winner of 2017 [Tony Award]] for Best Musical,https://en.wikipedia.org/wiki/Dear_Evan_Hansen
519,Dear World,1969,Broadway,Jerry Herman,Jerry Herman,Jerome Lawrence and Robert E. Lee,Based on the play The Madwoman of Chaillot by Jean Giraudoux.,https://en.wikipedia.org/wiki/Dear_World
520,Dearest Enemy,1925,Broadway,Richard Rodgers,Lorenz Hart,Herbert Fields,,https://en.wikipedia.org/wiki/Dearest_Enemy
521,Debbie Does Dallas: The Musical,2002,Off-Broadway,"Andrew Sherman, Tom Kitt, Jonathan Callicutt","Andrew Sherman, Tom Kitt, Jonathan Callicutt",Susan L. Schwartz,,https://en.wikipedia.org/wiki/Debbie_Does_Dallas:_The_Musical
522,Deep in My Heart,1954,Film,Sigmund Romberg,"Oscar Hammerstein II, Otto Harbach, Dorothy Donnelly, Roger Edens, Cyrus D. Wood, Ballard MacDonald, Rida Johnson Young, Harold R. Atteridge, Herbert Reynolds","Leonard Spigelgass, Elliott Arnold",,https://en.wikipedia.org/wiki/Deep_in_My_Heart_(1954_film)
523,Delicious,1931,Film,George Gershwin,Ira Gershwin,"Guy Boltons, Sonya Levien",,https://en.wikipedia.org/wiki/Delicious_(film)
524,Delightfully Dangerous,1945,Film,Morton Gould,Edward Heyman,"Walter DeLeon, Arthur Phillips",,https://en.wikipedia.org/wiki/Delightfully_Dangerous
525,De-Lovely,2004,Film,Cole Porter,Cole Porter,Jay Cocks,,https://en.wikipedia.org/wiki/De-Lovely
526,Les Demoiselles de Rochefort,1967,Film,Michel Legrand,Jacques Demy,Jacques Demy,,https://en.wikipedia.org/wiki/The_Young_Girls_of_Rochefort
527,Departure Lounge,2010,Off West End,Douglas Irvine,,,,
528,"The Desert Song

+ film (1929)

",1926,Broadway,Sigmund Romberg,Otto Harbach,"Oscar Hammerstein II, Otto Harbach, and Frank Mandel",,https://en.wikipedia.org/wiki/The_Desert_Song
529,Dessa Rose,2005,Off-Broadway,Stephen Flaherty,Lynn Ahrens,Lynn Ahrens,Based on the novel of the same name by Sherley Anne Williams.,https://en.wikipedia.org/wiki/Dessa_Rose_(musical)
530,Destry Rides Again,1939,Film,Friedrich Hollaender,Frank Loesser,Felix Jackson,Based on the novel of the same name by Max Brand.,https://en.wikipedia.org/wiki/Destry_Rides_Again
531,Destry Rides Again,1959,Broadway,Harold Rome,Harold Rome,Leonard Gershe,Based on the novel of the same name by George Marshall.,https://en.wikipedia.org/wiki/Destry_Rides_Again_(musical)
532,Devil-May-Care,1929,Film,Herbert Stothart,Clifford Grey,Richard Schayer,,https://en.wikipedia.org/wiki/Devil-May-Care
533,Diamonds,1984,Off-Broadway,"Gerard Alessandrini, Craig Carnelia, Cy Coleman, Larry Grossman, John Kander, Doug Katsaros, Alan Menken, Jonathan Sheffer, Lynn Udall, Albert Von Tilzer, Jim Wann","Gerard Alessandrini, Howard Ashman, Craig Carnelia, Betty Comden, Fred Ebb, Ellen Fitzhugh, Adolph Green, Karl Kennett, Jack Norworth, Jim Wann, David Zippel","Bud Abbott, Ralph G. Allen, Roy Blount, Jr., Richard Camp, Jerry L. Crawford, Lou Costello, Lee Eisenberg, Jim Wann, John Lahr, Arthur Masella, Harry Stein, John Weidman, Alan Zweibel",,https://en.wikipedia.org/wiki/Diamonds_(musical)
534,Dick Tracy,1990,Film,"Madonna, Patrick Leonard, Stephen Sondheim, Michael Kernan, Andy Paley, Jeff Lass, Ned Claflin, Jonathan Paley, Shep Pettibone, Danny Elfman","Madonna, Stephen Sondheim, Andy Paley","Jim Cash, Jack Epps, Jr.",Based on the comic strip of the same name by Chester Gould.,https://en.wikipedia.org/wiki/Dick_Tracy_(1990_film)
535,Different Times,1972,Broadway,Michael Brown,Michael Brown,Michael Brown,,https://en.wikipedia.org/wiki/Different_Times_(musical)
536,Dimples,1936,Film,Jimmy McHugh,Ted Koehler,Nat Perrinn and Arthur Sheekman,,https://en.wikipedia.org/wiki/Dimples_(1935_film)
537,Dirty Rotten Scoundrels,2004,Broadway,David Yazbek,David Yazbek,Jeffrey Lane,Based on the film of the same name by Frank Oz.,https://en.wikipedia.org/wiki/Dirty_Rotten_Scoundrels_(musical)
538,Disco Inferno,2004,West End,various,various,,,https://en.wikipedia.org/wiki/Disco_Inferno_(musical)
539,The District Leader,1906,Broadway,Joseph E. Howard,Joseph E. Howard,Joseph E. Howard,,https://en.wikipedia.org/wiki/The_District_Leader
540,"Divorce Me, Darling!",1965,West End,Sandy Wilson,Sandy Wilson,Sandy Wilson,Sequel to the musical The Boy Friend by Sandy Wilson.,
541,Les Dix Commandements,2000,French musical,Pascal Obispo,Lionel Florence and Patrice Guirao,Élie Chouraqui and Pascal Obispo,,https://en.wikipedia.org/wiki/Les_Dix_Commandements_(musical)
542,Dixiana,1930,Film,Max Steiner,,Luther Reed,,https://en.wikipedia.org/wiki/Dixiana_(film)
543,Dixie,1943,Film,Jimmy Van Heusen,Johnny Burke,"Karl Tunberg, Darrell Ware, Claude Binyon",,https://en.wikipedia.org/wiki/Dixie_(film)
544,Do Black Patent Leather Shoes Really Reflect Up?,1979,Broadway,James Quinn and Alaric Jans,James Quinn and Alaric Jans,John R. Powers,,https://en.wikipedia.org/wiki/Do_Black_Patent_Leather_Shoes_Really_Reflect_Up%3F
545,Do I Hear a Waltz?,1965,Broadway,Richard Rodgers,Stephen Sondheim,Arthur Laurents,Based on the play The Time of the Cuckoo by Arthur Laurents.,https://en.wikipedia.org/wiki/Do_I_Hear_a_Waltz%3F
546,Do Re Mi,1960,Broadway,Jule Styne,Betty Comden and Adolph Green,Garson Kanin,,https://en.wikipedia.org/wiki/Do_Re_Mi_(musical)
547,Doctor Dolittle,1967,Film,"Leslie Bricusse, Lionel Newman, Alexander Courage",Leslie Bricusse,Leslie Bricusse,"Notable song: ""Talk to the Animals"".",https://en.wikipedia.org/wiki/Doctor_Dolittle_(film)
548,Doctor Zhivago,2011,Sydney,Lucy Simon,Michael Korie and Amy Powers,Michael Weller,Based on the novel of the same name by Boris Pasternak.,https://en.wikipedia.org/wiki/Doctor_Zhivago_(musical)
549,Dogfight,2012,Off-Broadway,Pasek and Paul,Pasek and Paul,Peter Duchan,Based on the film of the same name by Nancy Savoca.,https://en.wikipedia.org/wiki/Dogfight_(musical)
550,Doll,1940,,Scott Frankel,Michael Korie,Michael Korie,,
551,Doll Face,1945,Film,"Jimmy McHugh, Lionel Newman (The Parisian Trot)","Harold Adamson, Charles E. Henderson (The Parisian Trot)",Harold Buchman,Based on the play The Naked Genius by Gypsy Rose Lee.,https://en.wikipedia.org/wiki/Doll_Face
552,Die Dollarprinzessin,1907,Operetta,Leo Fall,Alfred Maria Willner and Fritz Grünbaum,Alfred Maria Willner and Fritz Grünbaum,,https://en.wikipedia.org/wiki/Die_Dollarprinzessin
553,A Doll's Life,1982,Broadway,Larry Grossman,Betty Comden and Adolph Green,Betty Comden and Adolph Green,Based on the play A Doll's House by Henrik Ibsen.,https://en.wikipedia.org/wiki/A_Doll%27s_Life
554,The Dolly Sisters,1945,Film,,,John Larkin and Marian Spitzer,,https://en.wikipedia.org/wiki/The_Dolly_Sisters_(film)
555,Donnybrook!,1961,Broadway,Johnny Burke,Johnny Burke,Robert E. McEnroe,Based on the film The Quiet Man by John Ford.,https://en.wikipedia.org/wiki/Donnybrook!
556,"Don't Bother Me, I Can't Cope",1971,Broadway,Micki Grant,Micki Grant,,,https://en.wikipedia.org/wiki/Don%27t_Bother_Me_I_Can%27t_Cope
557,Don't Play Us Cheap,1972,Broadway,Melvin Van Peebles,Melvin Van Peebles,Melvin Van Peebles,,https://en.wikipedia.org/wiki/Don%27t_Play_Us_Cheap
558,Doonesbury,1983,Broadway,Elizabeth Swados,Garry Trudeau,Garry Trudeau,Based on the comic strip of the same name by Garry Trudeau.,https://en.wikipedia.org/wiki/Doonesbury_(musical)
559,Double or Nothing,1937,Film,"Burton Lane, Arthur Johnston, Johnny Burke, John Leipold, Victor Young, Al Siegel, Sam Coslow, Sanford Green","Burton Lane, Ralph Freed, Johnny Burke, Irving Kahal","Duke Atteberry, Erwin Gelsey, John Moffitt, Charles Lederer",,https://en.wikipedia.org/wiki/Double_or_Nothing_(1937_film)
560,Double Trouble,1967,Film,Various Artists,Various Artists,Jo Heims,Stars Elvis Presley,https://en.wikipedia.org/wiki/Double_Trouble_(1967_film)
561,Down Argentine Way,1940,Film,Harry Warren and Jimmy McHugh,Mack Gordon and Al Dubin,"Rian James, Ralph Spence, Karl Tunberg, Karl Tunberg, Darrell Ware",,https://en.wikipedia.org/wiki/Down_Argentine_Way
562,Down to Earth,1947,Film,George Duning and Heinz Eric Roemheld,,"Harry Segall, Edwin Blum",Sequel to the film Here Comes Mr. Jordan by Alexander Hall.,https://en.wikipedia.org/wiki/Down_to_Earth_(1947_film)
563,Dr. Seuss' How the Grinch Stole Christmas! The Musical,1994,Broadway,Mel Marvin and Albert Hague,Timothy Mason and Dr. Seuss,Timothy Mason,Based on the children's story of the same name by Dr. Seuss.,https://en.wikipedia.org/wiki/Dr._Seuss%27_How_the_Grinch_Stole_Christmas!_The_Musical
564,Dracula Entre l'amour et la mort,2006,Quebec,Simon Leclerc,Roger Tabra,Bruno Pelletier and Richard Ouzounian,,https://en.wikipedia.org/wiki/Dracula_%E2%80%93_Entre_l%27amour_et_la_mort
565,"Dracula, the Musical",2001,Broadway,Frank Wildhorn,Don Black and Christopher Hampton,Black and Hampton,Based on the novel of the same name by Bram Stoker.,https://en.wikipedia.org/wiki/Dracula_the_Musical
566,Dragons,2003,,Sheldon Harnick,Harnick,Harnick,,
567,Drat! The Cat!,1965,Broadway,Milton Schafer,Ira Levin,Levin,"Notable song: ""She Touched Me"".",https://en.wikipedia.org/wiki/Drat!_The_Cat!
568,Dream House,1932,Film,,,,,
569,Dream True,2004,,Ricky Ian Gordon,Ricky Ian Gordon,Ricky Ian Gordon,,
570,"Dreamgirls

+ film (2006)

",1981,Broadway,Henry Krieger,Tom Eyen,Tom Eyen,"Semi-based on The Supremes. Notable song: ""And I Am Telling You I'm Not Going"".",https://en.wikipedia.org/wiki/Dreamgirls
571,Dreams Come True,1936,Film,"Franz Lehár, Colin Wark, Ben Frankel",Bruce Sevier,Donald Bull,,https://en.wikipedia.org/wiki/Dreams_Come_True_(1936_film)
572,Die Drei von der Tankstelle,1930,Film,Werner R. Heymann,,Franz Schulz and Paul Frank,,https://en.wikipedia.org/wiki/The_Three_from_the_Filling_Station_(1930_film)
573,The Drowsy Chaperone,2006,Broadway,Lisa Lambert and Greg Morrison,Lisa Lambert and Greg Morrison,Bob Martin and Don McKellar,,https://en.wikipedia.org/wiki/The_Drowsy_Chaperone
574,Dreamboats and Petticoats,2009,West End,Various,Various,Laurence Marks and Maurice Gran,Based on the compilation album of the same name.,https://en.wikipedia.org/wiki/Dreamboats_and_Petticoats
575,Dr. Horrible's Sing-Along Blog,2008,Web miniseries,"Joss Whedon, Maurissa Tancharoen, Jed Whedon","Joss Whedon, Maurissa Tancharoen, Jed Whedon","Joss Whedon, Zack Whedon, Maurissa Tancharoen, Jed Whedon",,https://en.wikipedia.org/wiki/Dr._Horrible%27s_Sing-Along_Blog
576,DuBarry Was a Lady,1939,Broadway,Cole Porter,Cole Porter,Herbert Fields and Buddy DeSylva,"Notable song: ""Friendship.""",https://en.wikipedia.org/wiki/DuBarry_Was_a_Lady
577,The Duchess of Dantzic,1903,London comic opera,Ivan Caryll,Henry Hamilton,Henry Hamilton,Based on the play Madame Sans-Gêne by Victorien Sardou and Émile Moreau.,https://en.wikipedia.org/wiki/The_Duchess_of_Dantzic
578,Duchess of Idaho,1950,Film,"Al Rinker, Floyd Huddleston, Henry Nemo, Lee Pearl","Al Rinker, Floyd Huddleston, Henry Nemo, Lee Pearl","Dorothy Cooper, Jerry Davis, Sid Fields",,https://en.wikipedia.org/wiki/Duchess_of_Idaho
579,Duck Soup,1933,Film,Harry Ruby,Bert Kalmar,"Harry Ruby, Bert Kalmar, Arthur Sheekman, Nat Perrin",,https://en.wikipedia.org/wiki/Duck_Soup_(1933_film)
580,Dude,1972,Broadway,Galt MacDermot,Gerome Ragni,Gerome Ragni,,https://en.wikipedia.org/wiki/Dude_(musical)
581,Ed Gardner's Duffy's Tavern,1945,Film,,,Abe Burrows and Matt Brook,Based on the radio series of the same name.,https://en.wikipedia.org/wiki/Duffy%27s_Tavern
582,Dumbo,1941,Film,Frank Churchill and Oliver Wallace,Frank Churchill and Oliver Wallace,"Otto Englander, Joe Grant, Dick Huemer","Based on the children story the same name. Notable song: ""Baby Mine"".",https://en.wikipedia.org/wiki/Dumbo
583,Dusty The Original Pop Diva,2005,Australian musical,various,various,"John-Michael Howson, David Mitchell, Melvyn Morrow",Jukebox musical based on songs by Dusty Springfield.,https://en.wikipedia.org/wiki/Dusty_%E2%80%93_The_Original_Pop_Diva
584,Eadie Was a Lady,1945,Musical film,George Duning,Marlin Skiles,Monte Brice,Based on the musical Take a Chance.,https://en.wikipedia.org/wiki/Eadie_Was_a_Lady
585,Ebenezer Scrooge,2015,British Musical,Paul Flynn and John Reddel,Paul Flynn,Paul Flynn,,
586,The Earl and the Girl,1903,West End,Ivan Caryll,Percy Greenbank,Seymour Hicks,,https://en.wikipedia.org/wiki/The_Earl_and_the_Girl
587,Earl Carroll Vanities of 1931,1931,Broadway,Burton Lane,Harold Adamson,Ralph Spence and Eddie Welch,,
588,Earl of Ruston,1971,Broadway,Peter Link,C.C. Courtney and Ragan Courtney,Courtney and Courtney,,
589,Early to Bed,1943,Broadway,Fats Waller,"George Marion, Jr.","Marion, Jr.",,
590,Earth Girls Are Easy,1988,Musical film,Ray Colcord and Nile Rodgers,Julie Brown,"Brown, Charlie Coffey and Terrence E. McNally",,https://en.wikipedia.org/wiki/Earth_Girls_Are_Easy
591,The East Side of Heaven,1939,Musical film,Frank Skinner,Skinner,William Conselman and James V. Kern,,
592,Easter Parade,1948,Musical film,"Johnny Green, Roger Edens and Irving Berlin",Berlin,"Sidney Sheldon, Frances Goodrich and Albert Hackett",,https://en.wikipedia.org/wiki/Easter_Parade_(film)
593,Easter Rising,2004,Off-Broadway,Michael Arden,Arden,Isaac Oliver,,https://en.wikipedia.org/wiki/Easter_Rising_(musical)
594,Easy to Love,1953,Musical film,Georgie Stoll,Robert Van Eps,László Vadnay and William Roberts,,https://en.wikipedia.org/wiki/Easy_to_Love_(1953_film)
595,Eating Raoul,1992,Off-Broadway,Jed Feuer,Boyd Graham,Paul Bartel and Richard Blackburn,Based on the movie of the same name.,https://en.wikipedia.org/wiki/Eating_Raoul_(musical)
596,Ed Wynn Carnival,1920,Broadway revue,Ed Wynn,Wynn,Wynn,,
597,The Eddie Cantor Story,1954,Musical film,David Buttolph,Buttolph,"Ted Sherdeman, Sidney Skolsky and Jerome Weidman",,https://en.wikipedia.org/wiki/The_Eddie_Cantor_Story
598,The Eddy Duchin Story,1956,Musical film,George Duning,Duning,Samuel A. Taylor,,https://en.wikipedia.org/wiki/The_Eddy_Duchin_Story
599,The Education of H*Y*M*A*N K*A*P*L*A*N,1968,Broadway,Oscar Brand and Paul Nassau,Brand and Nassau,Benjamin Bernard Zavin,,https://en.wikipedia.org/wiki/The_Education_of_H*Y*M*A*N_K*A*P*L*A*N
600,Eileen,1917,Broadway,Victor Herbert,Henry Blossom,Blossom,,https://en.wikipedia.org/wiki/Eileen_(musical)
601,Einbrecher,1930,Musical film,Friedrich Hollaender and Franz Waxman,Hollaender and Waxman,Robert Liebmann,,https://en.wikipedia.org/wiki/Burglars_(film)
