1300,Titanic,1997,Broadway,Peter Stone,,https://en.wikipedia.org/wiki/Titanic_(musical)
1301,title of show,2008,Broadway,Hunter Bell,,https://en.wikipedia.org/wiki/Title_of_show
1302,The Adventures of Tom Sawyer,1973,Musical film,Sherman and Sherman,,https://en.wikipedia.org/wiki/Tom_Sawyer_(1973_film)
1303,Tomorrow Morning,2008,West End,Wythe,,https://en.wikipedia.org/wiki/Tomorrow_Morning_(musical)
1304,Tonight's the Night,2003,West End Jukebox musical,Ben Elton,,https://en.wikipedia.org/wiki/Tonight%27s_the_Night_(2003_musical)
1305,Too Close to the Sun,2009,West End,Trippini,,https://en.wikipedia.org/wiki/Too_Close_to_the_Sun
1306,Too Many Girls,1939,Broadway,George Marion Jr.,,https://en.wikipedia.org/wiki/Too_Many_Girls_(musical)
1307,Top Banana,1951,Broadway,Hy Kraft,,https://en.wikipedia.org/wiki/Top_Banana_(musical)
1308,"Top Hat

+ film (1935)

",2011,West End,Matthew White and Howard Jacques,"Based on the film of the same name. Notable song: ""Cheek to Cheek"".",https://en.wikipedia.org/wiki/Top_Hat_(musical)
1309,Tovarich,1963,Broadway,David Shaw,,https://en.wikipedia.org/wiki/Tovarich_(musical)
1310,The Toxic Avenger,2008,Off-Broadway,DiPietro,,https://en.wikipedia.org/wiki/The_Toxic_Avenger_(musical)
1311,The Trail To Oregon!,2014,Off-Broadway,"Jeff Blim, Matt Lang, and Nick Lang","Parody of the Internet game, ""The Oregon Trail"".",
1312,A Tree Grows in Brooklyn,1951,Broadway,George Abbott and Betty Smith,,https://en.wikipedia.org/wiki/A_Tree_Grows_in_Brooklyn_(musical)
1313,Triassic Parq,2010,Off-Broadway,"Marshall Pailet, Bryce Norbitz, and Steve Wargo",The film Jurassic Park from the perspective of the dinosaurs.,https://en.wikipedia.org/wiki/Triassic_Parq
1314,Triumph of Love,1997,Broadway,James Magruder,,https://en.wikipedia.org/wiki/Triumph_of_Love_(musical)
1315,Tuck Everlasting,2016,Broadway,Claudia Shear and Tim Federle,Based upon the book of the same name by Natalie Babbitt,https://en.wikipedia.org/wiki/Tuck_Everlasting
1316,Turkish Delight the Opera,2006,Off-West End,Howe and Lipson,,
1317,Twang!!,1965,West End,,,https://en.wikipedia.org/wiki/Twang!!
1318,Twisted,2013,Off-Off-Broadway,"Matt Lang, Nick Lang, and Eric Kahn Gale",,https://en.wikipedia.org/wiki/Twisted_(musical)
1319,Two by Two,1970,Broadway,Peter Stone,,https://en.wikipedia.org/wiki/Two_by_Two_(musical)
1320,Two Gentlemen of Verona,1971,Broadway,Guare and Shapiro,,https://en.wikipedia.org/wiki/Two_Gentlemen_of_Verona_(musical)
1321,Two on the Aisle,1951,Broadway revue,Comden and Green,,https://en.wikipedia.org/wiki/Two_on_the_Aisle
1322,Two's Company,1952,Broadway revue,Charles Sherman and Peter DeVries,,https://en.wikipedia.org/wiki/Two%27s_Company_(musical)
1323,Two Cities,2006,Off-Broadway,"Goodall and Joanna Read
Trolls (movie musical) (2016) ( various artists)
",,https://en.wikipedia.org/wiki/Two_Cities_(musical)
1324,The Umbrellas of Cherbourg,1964,Musical film,Jacques Demy,,https://en.wikipedia.org/wiki/The_Umbrellas_of_Cherbourg
1325,The Unsinkable Molly Brown,1960,Broadway,Richard Morris,,https://en.wikipedia.org/wiki/The_Unsinkable_Molly_Brown_(musical)
1326,Unwritten Rules,2007,Off-Broadway,Abosch and Tommy Nolan,,
1327,Urinetown: The Musical,2001,GCIT,Kotis,,https://en.wikipedia.org/wiki/Urinetown
1328,Urban Cowboy,2003,Broadway,Aaron Latham and Phillip Oesterman,,https://en.wikipedia.org/wiki/Urban_Cowboy_(musical)
1329,The Utter Glory of Morrissey Hall,1979,Broadway,Gesner and Nagle Jackson,,https://en.wikipedia.org/wiki/The_Utter_Glory_of_Morrissey_Hall
1330,The Versailles Necklace,2008,Off-Broadway,Dennhardt and Ratskoff,,
1331,"Very Good, Eddie",1915,Broadway,Philip Bartholomae and Guy Bolton,,https://en.wikipedia.org/wiki/Very_Good _Eddie
1332,A Very Merry Unauthorized Children's Scientology Pageant,2003,Off-Off-Broadway,Jarrow,,https://en.wikipedia.org/wiki/A_Very_Merry_Unauthorized_Children%27s_Scientology_Pageant
1333,Very Warm for May,1939,Broadway,Hammerstein II,"Notable song: ""All the Things You Are"".",https://en.wikipedia.org/wiki/Very_Warm_for_May
1334,"Victor/Victoria

+ film (1982)

",1995,Broadway,Blake Edwards,Adapted from the 1982 film.,https://en.wikipedia.org/wiki/Victor/Victoria_(musical)
1335,The Visit,2001,Broadway,Terrence McNally,Broadway 2015,
1336,Violet,2014,Broadway,Crawley,,https://en.wikipedia.org/wiki/Violet_(musical)
1337,Vivir Intentando,2003,Musical film,"Carolina Hughes, Alejandro Sapognikoff and Tomás Yankelevich",,https://en.wikipedia.org/wiki/Vivir_Intentando
1338,Wait a Minim!,1964,West End revue,Leon Gluckman,,https://en.wikipedia.org/wiki/Wait_a_Minim!
1339,Waitress,2015,Broadway,Jessie Nelson,,https://en.wikipedia.org/wiki/Waitress_(musical)
1340,Walk a Little Faster,1932,Broadway revue,S. J. Perelman and Robert MacGunigle,,https://en.wikipedia.org/wiki/Walk_a_Little_Faster
1341,Walking Happy,1966,Broadway,Roger O. Hirson and Ketti Frings,,https://en.wikipedia.org/wiki/Walking_Happy
1342,Walmartopia,2005,Off-Broadway,Catherine Capellaro,,https://en.wikipedia.org/wiki/Walmartopia
1343,We Will Rock You,2002,West End Jukebox musical,Elton,,https://en.wikipedia.org/wiki/We_Will_Rock_You_(musical)
1344,The Wedding Singer,2006,Broadway,Beguelin and Tim Herlihy,,https://en.wikipedia.org/wiki/The_Wedding_Singer_(musical)
1345,Welcome to the Voice,2000,Off-Off-Broadway,Teodori,,https://en.wikipedia.org/wiki/Welcome_to_the_Voice
1346,The Well of Romance,1930,Broadway,Sturges,,https://en.wikipedia.org/wiki/The_Well_of_Romance
1347,Were the World Mine,2008,Musical film,Tom Gustafson and Cory James Krueckeberg,,https://en.wikipedia.org/wiki/Were_the_World_Mine
1348,"West Side Story

+ film (1961)

",1957,Broadway,Arthur Laurents,"Notable songs: ""Tonight Quintet"", ""America"" and ""Somewhere"".",https://en.wikipedia.org/wiki/West_Side_Story
1349,Wetion,2013,Canadian Musical,Wetion,"Notable songs: ""Eve Ada, Ada Eve"" and ""We are Where We've Been"".",
1350,What Makes Sammy Run?,1964,Broadway,Stuart Schulberg,"Notable song: ""A Room Without Windows"".",https://en.wikipedia.org/wiki/What_Makes_Sammy_Run%3F
1351,Where's Charley?,1948,Broadway,George Abbott,"Notable song: ""Once in Love with Amy"".",https://en.wikipedia.org/wiki/Where%27s_Charley%3F
1352,Whistle Down the Wind,1998,West End,"Patricia Knop, Lloyd Webber and Gale Edwards",,https://en.wikipedia.org/wiki/Whistle_Down_the_Wind_(1996_musical)
1353,White Christmas,2004,Off-Broadway,David Ives and Paul Blake,,https://en.wikipedia.org/wiki/White_Christmas_(musical)
1354,Whoop Up,1958,Broadway,Cy Feuer and Ernest Martin,,
1355,Whoopee!,1928,Broadway,William Anthony McGuire,"Notable song: ""Makin' Whoopee"".",https://en.wikipedia.org/wiki/Whoopee!
1356,The Who's Tommy,1993,Broadway,Townshend and Des McAnuff,"Notable song: ""Pinball Wizard"".",https://en.wikipedia.org/wiki/The_Who%27s_Tommy
1357,Wicked,2003,Broadway,Winnie Holzman,"Notable songs: ""Popular"", ""For Good"" and ""Defying Gravity""",https://en.wikipedia.org/wiki/Wicked_(musical)
1358,Wildcat,1960,Broadway,N. Richard Nash,,https://en.wikipedia.org/wiki/Wildcat_(musical)
1359,The Wild Party,2000,Off-Broadway,Lippa,,https://en.wikipedia.org/wiki/The_Wild_Party_(Lippa_musical)
1360,The Wild Party,2000,Broadway,LaChiusa,,https://en.wikipedia.org/wiki/The_Wild_Party_(LaChiusa_musical)
1361,"Wild, Wild Women",1982,West End,Michael Richmond,,
1362,The Will Rogers Follies,1991,Broadway,Comden and Green,,https://en.wikipedia.org/wiki/The_Will_Rogers_Follies
1363,Willy Wonka & the Chocolate Factory,1971,Musical film,Roald Dahl,"Notable songs: ""The Candy Man"" and ""Pure Imagination"".",https://en.wikipedia.org/wiki/Willy_Wonka_%26_the_Chocolate_Factory
1364,Willy Wonka,2004,Off-Off-Broadway,Bricusse and Tim McDonald,,https://en.wikipedia.org/wiki/Roald_Dahl%27s_Willy_Wonka_(play)
1365,Willy Wonka Junior,2004,Off-Off-Broadway,Bricusse and Tim McDonald,,https://en.wikipedia.org/wiki/Roald_Dahl%27s_Willy_Wonka_(play)
1366,The Wind in the Willows,1986,Broadway,Jane Iredale,,https://en.wikipedia.org/wiki/The_Wind_in_the_Willows
1367,The Wind Road Boys,2012,British Musical,Paul Flynn,,https://en.wikipedia.org/w/index.php?title=The_Wind_Road_Boys&action=edit&redlink=1
1368,Winnie the Pooh and the Blustery Day,1968,Musical Animated film,Ralph Wright,,https://en.wikipedia.org/wiki/Winnie_the_Pooh_and_the_Blustery_Day
1369,Winnie the Pooh and a Day for Eeyore,1983,Musical Animated film,"Peter Young, Steve Hulett and Tony L. Marino",,https://en.wikipedia.org/wiki/Winnie_the_Pooh_and_a_Day_for_Eeyore
1370,Winnie the Pooh and the Honey Tree,1966,Musical Animated film,Ralph Wright and Ken Anderson,,https://en.wikipedia.org/wiki/Winnie_the_Pooh_and_the_Honey_Tree
1371,Winnie the Pooh and Tigger Too,1974,Musical Animated film,"Larry Clemmons, Ted Berman and Eric Cleworth",,https://en.wikipedia.org/wiki/Winnie_the_Pooh_and_Tigger_Too
1372,Wish You Were Here,1952,Broadway,Arthur Kober and Joshua Logan,,https://en.wikipedia.org/wiki/Wish_You_Were_Here_(musical)
1373,The Witches of Eastwick,2000,West End,Dempsey,,https://en.wikipedia.org/wiki/The_Witches_of_Eastwick_(musical)
1374,The Wiz,1975,Broadway,William F. Brown,"Notable song: ""Ease on Down the Road""",https://en.wikipedia.org/wiki/The_Wiz
1375,The Wizard of Oz,1902,Off-Broadway,L. Frank Baum and Glen MacDonough,,https://en.wikipedia.org/wiki/The_Wizard_of_Oz_(1902_musical)
1376,The Wizard of Oz,1939,Musical film,"Noel Langley, Florence Ryerson and Edgar Allan Woolf","Notable song: ""Over the Rainbow""",https://en.wikipedia.org/wiki/The_Wizard_of_Oz_(1939_film)
1377,The Wizard of Oz,2011,West End,Andrew Lloyd Webber and Jeremy Sams,,https://en.wikipedia.org/wiki/The_Wizard_of_Oz_(2011_musical)
1378,The Woman in White,2004,West End,Charlotte Jones,,https://en.wikipedia.org/wiki/The_Woman_in_White_(musical)
1379,Woman of the Year,1981,Broadway,Peter Stone,,https://en.wikipedia.org/wiki/Woman_of_the_Year_(musical)
1380,Women on the Verge of a Nervous Breakdown,2010,Broadway,Jeffrey Lane,,https://en.wikipedia.org/wiki/Women_on_the_Verge_of_a_Nervous_Breakdown_(musical)
1381,A Wonderful Life,1991,Off-Off-Broadway,Harnick,,https://en.wikipedia.org/wiki/A_Wonderful_Life_(musical)
1382,Wonderful Town,1953,Broadway,Joseph Fields and Jerome Chodorov,,https://en.wikipedia.org/wiki/Wonderful_Town
1383,The Wonderful Wizard of Oz,2000,Off-Off-Broadway,Cascone,,https://en.wikipedia.org/wiki/The_Wonderful_Wizard_of_Oz_(2000_musical)
1384,Wonderland,2011,Broadway,Murphy and Gregory Boyd,"Notable song: ""I Will Prevail"".",https://en.wikipedia.org/wiki/Wonderland_(musical)
1385,Words and Music,1932,West End revue,Coward,,https://en.wikipedia.org/wiki/Words_and_Music_(musical)
1386,Working,1978,Broadway revue,Stephen Schwartz and Nina Faso,,https://en.wikipedia.org/wiki/Working_(musical)
1387,Wuthering Heights,1992,Concept album,N/A,,https://en.wikipedia.org/wiki/Wuthering_Heights_(musical)
1388,Xanadu,2007,Broadway,Douglas Carter Beane,Based on the 1980 film.,https://en.wikipedia.org/wiki/Xanadu_(musical)
1389,A Year with Frog and Toad,2003,Off-Broadway,Willie Reale,,https://en.wikipedia.org/wiki/A_Year_with_Frog_and_Toad
1390,Yellow Submarine,1968,Musical film,Various writers,,https://en.wikipedia.org/wiki/Yellow_Submarine_(film)
1391,Yentl,1983,Musical film,Barbra Streisand and Jack Rosenthal,,https://en.wikipedia.org/wiki/Yentl_(film)
1392,Yes Nurse! No Nurse!,2002,Musical film,Pieter Kramer and Frank Houtappels,,https://en.wikipedia.org/wiki/Yes_Nurse!_No_Nurse!
1393,You Said It,1931,Broadway,Yellen and Sid Silvers,,https://en.wikipedia.org/wiki/You_Said_It
1394,"You're a Good Man, Charlie Brown",1999,Broadway,John Gordon,,https://en.wikipedia.org/wiki/You%27re_a_Good_Man _Charlie_Brown
1395,Young Frankenstein,2007,Broadway,Thomas Meehan and Brooks,,https://en.wikipedia.org/wiki/Young_Frankenstein_(musical)
1396,Your Own Thing,1968,Off-Broadway,Donald Driver,,https://en.wikipedia.org/wiki/Your_Own_Thing
1397,The Yeomen of the Guard,1888,West End,Gilbert and Sullivan,,https://en.wikipedia.org/wiki/The_Yeomen_of_the_Guard
1398,"Zanna, Don't!",2002,Off-Broadway,Acito and Dinelaris,"Notable songs: ""I Could Write Books"" and ""Blow Winds"".",https://en.wikipedia.org/wiki/Zanna _Don%27t!
1399,Zenda,1963,Off-Broadway,Everett Freeman,Musical adaptation of the Anthony Hope novel The Prisoner of Zenda.,https://en.wikipedia.org/wiki/Zenda_(musical)
1400,Ziegfeld Follies,1946,Musical film,David Freedman,,https://en.wikipedia.org/wiki/Ziegfeld_Follies_(film)
1401,Ziegfeld Follies of 1909,1909,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1402,Ziegfeld Follies of 1910,1910,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1403,Ziegfeld Follies of 1911,1911,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1404,Ziegfeld Follies of 1912,1912,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1405,Ziegfeld Follies of 1913,1913,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1406,Ziegfeld Follies of 1914,1914,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1407,Ziegfeld Follies of 1915,1915,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1408,Ziegfeld Follies of 1917,1917,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1409,Ziegfeld Follies of 1919,1919,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1410,Ziegfeld Follies of 1920,1920,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1411,Ziegfeld Follies of 1921,1921,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1412,Ziegfeld Follies of 1922,1922,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1413,Ziegfeld Follies of 1923,1923,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1414,Ziegfeld Follies of 1924,1924,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1415,Ziegfeld Follies of 1927,1927,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1416,Ziegfeld Follies of 1931,1931,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1417,Ziegfeld Follies of 1934,1934,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1418,Ziegfeld Follies of 1936,1936,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1419,Ziegfeld Follies of 1943,1943,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1420,Ziegfeld Follies of 1958,1958,Broadway revue,N/A,,https://en.wikipedia.org/wiki/Ziegfeld_Follies
1421,Ziegfeld Girl,1941,Musical film,William Anthony McGuire,,https://en.wikipedia.org/wiki/Ziegfeld_Girl_(film)
1422,Ziegfeld Girls of 1920,1920,Broadway revue,N/A,,
1423,Ziegfeld Midnight Frolic,1917,Broadway revue,N/A,,
1424,Ziegfeld Midnight Frolic,1918,Broadway revue,N/A,,
1425,Ziegfeld Midnight Frolic,1919,Broadway revue,N/A,,
1426,Ziegfeld Midnight Frolic,1920,Broadway revue,N/A,,
1427,Ziegfeld Midnight Frolic,1921,Broadway revue,N/A,,
1428,Ziegfeld Midnight Frolic,1928,Broadway revue,N/A,,
1429,Zig-Zag is not a film,1917,West End revue,N/A,,
1430,Zip Goes a Million,1951,West End,Maschwitz,,https://en.wikipedia.org/wiki/Zip_Goes_a_Million
1431,Zipp!,2003,West End revue,Gyles Brandreth and Stewart Nicholls,,https://en.wikipedia.org/wiki/Zipp!_(musical)
1432,Zombie Prom,1993,Off-Broadway,Dempsey,,https://en.wikipedia.org/wiki/Zombie_Prom
1433,Zombies from The Beyond,1995,Off-Broadway,Valcq,,https://en.wikipedia.org/wiki/Zombies_from_The_Beyond
1434,The Zoo,1875,West End,Stephenson,,https://en.wikipedia.org/wiki/The_Zoo
1435,Zorba,1968,Broadway,Joseph Stein,,https://en.wikipedia.org/wiki/Zorba_(musical)
1436,Zuleika,1954,Off-West End,Ferman,,https://en.wikipedia.org/wiki/Zuleika_(musical)
